ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa05320	hsa05320	Autoimmune thyroid disease	32	0.41680449564257	1.60230108107387	0.026568121920874	0.173173803526448	0.140591789867127	3708	tags=53%, list=24%, signal=40%	CTLA4/HLA-DQA2/HLA-DMB/HLA-DRB5/HLA-DOB/HLA-DPA1/HLA-DQB1/HLA-DMA/HLA-DRB1/HLA-DOA/FAS/HLA-DQA1/HLA-DRA/HLA-DPB1/HLA-C/CD86/HLA-A
hsa00650	hsa00650	Butanoate metabolism	24	0.45146176669792	1.60117485025493	0.0306261299394784	0.173173803526448	0.140591789867127	2588	tags=38%, list=17%, signal=31%	ACSM3/HMGCS2/ACSM1/ALDH5A1/BDH1/OXCT2/ACADS/EHHADH/HMGCL
hsa04640	hsa04640	Hematopoietic cell lineage	78	0.335845120201848	1.56704511541494	0.0243041716820025	0.173173803526448	0.140591789867127	2559	tags=33%, list=17%, signal=28%	KIT/EPOR/CSF2RA/CD2/CSF2/CD1A/ITGAM/HLA-DQA2/HLA-DMB/HLA-DRB5/CR1/HLA-DOB/HLA-DPA1/HLA-DQB1/HLA-DMA/IL7R/HLA-DRB1/CD1C/CD1E/HLA-DOA/CD14/IL7/HLA-DQA1/HLA-DRA/HLA-DPB1/CSF3R
hsa00510	hsa00510	N-Glycan biosynthesis	45	0.375221212443856	1.56365820864889	0.0303069618880943	0.173173803526448	0.140591789867127	5864	tags=64%, list=38%, signal=40%	SRD5A3/MGAT2/B4GALT2/ALG3/MAN1B1/MGAT5/MOGS/MAN2A2/ALG10B/ALG8/DPM3/ST6GAL1/MGAT1/DDOST/MAGT1/ALG5/ALG13/B4GALT3/ALG6/ALG1/RPN1/FUT8/ALG11/ALG12/ALG14/DPM1/DOLK/MAN1A2/ALG10
hsa00240	hsa00240	Pyrimidine metabolism	47	0.368343398690683	1.56336564968954	0.0311929610588754	0.173173803526448	0.140591789867127	5218	tags=55%, list=34%, signal=37%	CDA/CANT1/DTYMK/TK1/DCK/NT5E/ENPP3/ENTPD1/ENTPD3/ENTPD6/NT5C3B/ENTPD5/DCTPP1/TYMP/CTPS1/NME3/UCK1/NME4/CTPS2/UCKL1/RRM1/NT5C/DPYS/CAD/DCTD/UPP1
hsa04962	hsa04962	Vasopressin-regulated water reabsorption	34	0.397722995669117	1.55903031726485	0.0287811823527628	0.173173803526448	0.140591789867127	6460	tags=68%, list=42%, signal=39%	ADCY3/AVP/DYNC2LI1/AQP3/ARHGDIB/RAB5C/CREB3/CREB3L1/DCTN2/NSF/RAB5B/DCTN6/DCTN4/DCTN5/CREB3L4/STX4/DYNC1I2/PRKACA/DYNLL2/VAMP2/ADCY6/RAB11B/PRKACB
hsa04130	hsa04130	SNARE interactions in vesicular transport	31	0.404992161066998	1.5470943805569	0.0296136958918923	0.173173803526448	0.140591789867127	7583	tags=81%, list=49%, signal=41%	VAMP7/BET1/SNAP29/BNIP1/STX17/STX19/STX16/SEC22B/VAMP3/SNAP23/STX18/VAMP4/STX4/VAMP2/STX2/USE1/GOSR1/VTI1B/VTI1A/STX11/STX7/YKT6/GOSR2/STX5/STX6
hsa04742	hsa04742	Taste transduction	49	-0.299415373372259	-1.54526863160777	0.0296760389270475	0.173173803526448	0.140591789867127	3276	tags=63%, list=21%, signal=50%	HTR1F/PDE1B/GABRA2/CACNA1A/TAS2R19/CHRM3/SCN3A/HTR3A/CACNA1C/GNB3/P2RX2/TAS1R3/HTR3C/ADCY8/TAS1R1/GRM1/TAS2R10/TAS2R13/TAS2R50/TAS2R20/TAS2R46/HCN4/PKD1L3/ASIC2/GABRA1/TAS2R5/GABBR1/SCNN1G/PDE1A/P2RY1/GABRA4
hsa05330	hsa05330	Allograft rejection	31	0.40378765397295	1.54249309111063	0.0308562087415984	0.173173803526448	0.140591789867127	3708	tags=52%, list=24%, signal=39%	HLA-DQA2/HLA-DMB/HLA-DRB5/HLA-DOB/HLA-DPA1/HLA-DQB1/HLA-DMA/HLA-DRB1/HLA-DOA/FAS/HLA-DQA1/HLA-DRA/HLA-DPB1/HLA-C/CD86/HLA-A
hsa03013	hsa03013	Nucleocytoplasmic transport	89	0.309619398063771	1.47451313552384	0.0290694098814332	0.173173803526448	0.140591789867127	6810	tags=55%, list=44%, signal=31%	GLE1/NUP210/XPOT/TMEM33/IPO4/AAAS/XPO7/UPF3B/NXT2/TNPO2/RAE1/XPO6/DDX19B/THOC3/XPO1/NUP133/NUP37/AHCTF1/XPO5/PHAX/KPNA5/SNUPN/KPNA6/SUMO1/UPF3A/SUMO3/NUP88/RBM8A/NUP153/PYM1/ACIN1/UBE2I/IPO9/IPO13/EEF1A1/THOC2/NUP188/NUP155/RNPS1/KPNA2/IPO8/NUP210L/NXF1/NUP160/NUP54/NUP107/KPNB1/DDX39B/THOC6
hsa04658	hsa04658	Th1 and Th2 cell differentiation	74	0.319924274042662	1.47206724824346	0.0314861460957179	0.173173803526448	0.140591789867127	3036	tags=34%, list=20%, signal=27%	MAPK13/JAK3/NOTCH2/HLA-DQA2/HLA-DMB/STAT5A/HLA-DRB5/STAT5B/HLA-DOB/HLA-DPA1/GATA3/HLA-DQB1/HLA-DMA/IL12RB1/ZAP70/HLA-DRB1/HLA-DOA/HLA-DQA1/IKBKB/HLA-DRA/HLA-DPB1/DLL4/IKBKG/MAPK9/MAPK3
hsa00230	hsa00230	Purine metabolism	106	0.299805434882492	1.47081767145244	0.0257078198847523	0.173173803526448	0.140591789867127	2289	tags=25%, list=15%, signal=21%	GMPR/GUCY1B1/ENTPD2/AK8/ADCY7/ADPRM/ADCY3/CANT1/PPAT/PRUNE1/DCK/HDDC3/PDE6D/NT5E/PDE3A/PDE4B/ENPP3/ENTPD1/PDE6B/ENTPD3/PDE1C/ATIC/ENTPD6/ADA/PFAS/ENTPD5
hsa04120	hsa04120	Ubiquitin mediated proteolysis	127	0.289618002183915	1.46778346061495	0.0232494750910466	0.173173803526448	0.140591789867127	7159	tags=60%, list=47%, signal=32%	KLHL13/ANAPC1/NHLRC1/COP1/ANAPC7/ANAPC13/CDC20/SAE1/MGRN1/UBE4B/ANAPC4/RHOBTB2/UBE2F/CUL4A/PIAS3/SKP2/FANCL/BRCA1/CDC27/PML/VHL/UBOX5/CUL4B/PRKN/HERC3/UBE2O/PIAS4/CUL7/UBE2A/UBE2E3/SYVN1/FBXO4/TRIM37/WWP1/UBE3B/UBE2G1/MDM2/XIAP/KEAP1/CDC16/FBXO2/TRIM32/CDC26/PIAS2/HERC4/SIAH1/CBLB/MAP3K1/UBA2/ANAPC10/UBE2I/HERC2/UBE2U/UBE2J2/STUB1/SKP1/UBA3/RNF7/FBXW11/UBB/WWP2/DDB1/CDC23/PRPF19/UBE3C/CBLC/ANAPC5/UBE2S/CUL1/ERCC8/UBE2D4/UBE2D3/CUL2/ANAPC11/UBE2J1/UBE2D1
hsa04150	hsa04150	mTOR signaling pathway	122	0.287887580627848	1.44834000126755	0.0311778290993072	0.173173803526448	0.140591789867127	3583	tags=31%, list=23%, signal=24%	WNT2B/MLST8/SESN2/WDR24/WDR59/FZD1/DEPTOR/PRR5/DEPDC5/SKP2/FZD2/TELO2/DVL1/LPIN3/FZD9/LAMTOR3/TSC2/TSC1/DVL2/MTOR/RRAGD/IKBKB/WNT3/ATP6V1H/MIOS/TTI1/LAMTOR1/FZD8/RPS6KA2/WNT10A/MAPK3/EIF4E2/PDPK1/TBC1D7/STRADB/RPS6KA1/PIK3CA/DDIT4
hsa04141	hsa04141	Protein processing in endoplasmic reticulum	140	0.282866570180863	1.44477826777678	0.0265115727206801	0.173173803526448	0.140591789867127	7658	tags=69%, list=50%, signal=35%	UBXN8/FBXO6/BAG2/EDEM2/SEC24C/RNF5/BCAP31/MAN1B1/HSPA6/HSPA1L/WFS1/UBE4B/DERL2/MOGS/EDEM3/UBQLN4/SEC61A2/UBXN6/ATF6B/BAK1/CAPN1/NSFL1C/MAPK9/PRKN/NPLOC4/DDOST/MAGT1/SYVN1/LMAN2/UBE2G1/PLAA/RNF185/P4HB/HSPA1A/HSPBP1/SVIP/FBXO2/RPN1/CALR/PDIA6/PDIA4/OS9/DDIT3/AMFR/CANX/HSPA5/TRAM1/CAPN2/ATF6/HSPA1B/SSR1/RAD23B/SSR4/SSR2/VCP/MAN1A2/UBE2J2/CKAP4/DNAJC10/STUB1/SKP1/SIL1/SEC63/DERL1/SEC61A1/SEC24B/UBXN4/HERPUD1/UBQLN1/RAD23A/OSTC/SSR3/DNAJC5/SEC62/LMAN1/CUL1/ERP29/DNAJC3/UBE2D4/UBXN2A/UBE2D3/UBE2J1/UBE2D1/UBQLN2/SAR1B/BAG1/RPN2/EIF2S1/PDIA3/SEC23B/UFD1/DAD1/ERLEC1/SEC24D/UBE2G2/YOD1
hsa04940	hsa04940	Type I diabetes mellitus	36	0.386884292146469	1.53779479088135	0.0333778371161549	0.180664165977918	0.146672868196303	3708	tags=50%, list=24%, signal=38%	HLA-DQA2/HLA-DMB/HLA-DRB5/HLA-DOB/HLA-DPA1/HLA-DQB1/HLA-DMA/CPE/HLA-DRB1/HLA-DOA/FAS/HLA-DQA1/HLA-DRA/HLA-DPB1/HLA-C/ICA1/CD86/HLA-A
hsa00120	hsa00120	Primary bile acid biosynthesis	13	0.527556661654007	1.57909620601675	0.0347477100801564	0.183157490888164	0.148697083202924	4403	tags=62%, list=29%, signal=44%	HSD3B7/CYP39A1/CYP7B1/ACOT8/BAAT/SCP2/HSD17B4/AMACR
hsa04659	hsa04659	Th17 cell differentiation	86	0.307378933934642	1.4490235335208	0.0349127182044888	0.183157490888164	0.148697083202924	2609	tags=30%, list=17%, signal=25%	IRF4/MAPK13/JAK3/HLA-DQA2/HLA-DMB/STAT5A/IL27RA/HLA-DRB5/STAT5B/HLA-DOB/HLA-DPA1/GATA3/HLA-DQB1/HLA-DMA/IL12RB1/ZAP70/RXRB/HLA-DRB1/HLA-DOA/IL23A/MTOR/HLA-DQA1/IKBKB/HLA-DRA/HLA-DPB1/IKBKG
hsa00513	hsa00513	Various types of N-glycan biosynthesis	35	0.388724968008522	1.53686492803051	0.0373831775700935	0.19026363509555	0.154466232536286	5020	tags=54%, list=33%, signal=37%	MGAT2/B4GALT2/ALG3/MAN1B1/MAN2A2/B4GALNT4/MGAT1/HEXB/ST3GAL3/DDOST/MAGT1/ALG13/B4GALT3/ALG1/RPN1/FUT8/ALG11/ALG12/ALG14
hsa00270	hsa00270	Cysteine and methionine metabolism	38	0.376956942368468	1.52487648183402	0.0370359562315361	0.19026363509555	0.154466232536286	1578	tags=24%, list=10%, signal=21%	BCAT1/CTH/BHMT2/PSAT1/MRI1/TST/BCAT2/LDHB/GSS
hsa05224	hsa05224	Breast cancer	117	0.286122292128907	1.42738606429513	0.0382830626450116	0.191978299440426	0.155858289096564	3036	tags=27%, list=20%, signal=22%	KIT/WNT2B/PGR/ESR1/EGF/BRCA2/HEY1/NOTCH2/AXIN2/FGFR1/FZD1/HEY2/TNFSF11/FZD2/BRCA1/DVL1/FZD9/DVL2/MTOR/FLT4/BAK1/WNT3/DLL4/E2F1/FGF9/CDK4/FRAT2/AXIN1/FZD8/FGF7/WNT10A/MAPK3
hsa04217	hsa04217	Necroptosis	95	0.29806288758402	1.4339816252934	0.0389294403892944	0.192390422793469	0.15619287295781	4385	tags=36%, list=28%, signal=26%	RIPK3/JAK3/CAMK2G/USP21/AIFM1/SHARPIN/STAT5A/SMPD1/TRAF5/STAT5B/ALOX15/CHMP1A/MLKL/CHMP7/FAS/PPID/CASP8/CAPN1/RBCK1/PYGB/STAT2/MAPK9/CHMP1B/STAT6/STAT1/CHMP6/SLC25A5/GLUL/XIAP/PARP1/VDAC3/CHMP2A/VPS4A/TRADD
hsa05203	hsa05203	Viral carcinogenesis	123	0.281957859316294	1.42152426071517	0.0402298850574713	0.195977011494253	0.159104658197217	5179	tags=41%, list=34%, signal=28%	SCIN/GTF2H2C/HPN/JAK3/CDKN2A/GTF2H4/STAT5A/IRF7/TRAF5/CDC20/STAT5B/KAT2A/SKP2/SRC/ATF6B/CASP8/HDAC5/BAK1/IKBKG/CDK4/VAC14/CREB3/BAD/UBR4/HLA-C/MAPK3/CREB3L1/CDKN1B/ACTN1/GTF2B/MRPS18B/PIK3CA/HLA-A/TRAF3/CCNA2/MDM2/VDAC3/TBPL1/TRADD/HDAC1/HLA-B/HLA-E/GRB2/HDAC10/GTF2H2/PKM/DNAJA3/CREB3L4/YWHAQ/CCND3/YWHAE
hsa00534	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	19	0.461617638251639	1.54616065256455	0.0431654676258993	0.200086058519793	0.162440603150812	3080	tags=42%, list=20%, signal=34%	HS3ST2/B4GALT7/XYLT1/HS3ST5/EXTL2/EXT2/GLCE/HS2ST1
hsa00511	hsa00511	Other glycan degradation	15	0.495977968410984	1.53939390282483	0.0432835820895522	0.200086058519793	0.162440603150812	4850	tags=67%, list=32%, signal=46%	FUCA1/MAN2B1/AGA/NEU1/GLB1/HEXB/MANBA/MAN2B2/MAN2C1/FUCA2
hsa00052	hsa00052	Galactose metabolism	24	0.433077619789522	1.53597279806694	0.0441595441595442	0.200086058519793	0.162440603150812	5496	tags=62%, list=36%, signal=40%	HKDC1/B4GALT2/HK3/GLA/LCT/GALK1/PFKM/GLB1/GALE/GANC/GALM/GALT/G6PC3/PGM1/UGP2
hsa00450	hsa00450	Selenocompound metabolism	14	0.500071966460563	1.52436049840762	0.0451807228915663	0.200086058519793	0.162440603150812	1158	tags=29%, list=8%, signal=26%	SEPHS2/CTH/TXNRD3/INMT
hsa00983	hsa00983	Drug metabolism - other enzymes	56	-0.279258636319164	-1.48722231988914	0.0447457435223233	0.200086058519793	0.162440603150812	1144	tags=21%, list=7%, signal=20%	GSTM2/NME2/UCK2/CYP2A7/UGT2B7/UGT1A6/UGT2A1/GSTA2/UGT2B17/CYP2E1/GSTT2B/CYP2A6
hsa05164	hsa05164	Influenza A	128	0.280599133692103	1.42335439681089	0.0421892816419612	0.200086058519793	0.162440603150812	3743	tags=34%, list=24%, signal=26%	OAS3/CXCL10/RSAD2/HLA-DQA2/HLA-DMB/PRSS2/IRF7/OAS1/HLA-DRB5/MX1/RNASEL/HLA-DOB/HLA-DPA1/IFIH1/HLA-DQB1/HLA-DMA/HLA-DRB1/HLA-DOA/FAS/CASP8/BAK1/PML/MYD88/CASP9/HLA-DQA1/IKBKB/HLA-DRA/NXT2/HLA-DPB1/RAE1/IKBKG/CDK4/STAT2/MAPK3/XPO1/CALCOCO2/STAT1/KPNA5/MAVS/PIK3CA/HNRNPUL1/TRAF3/KPNA6
hsa05131	hsa05131	Shigellosis	179	0.257530543123219	1.36232956305303	0.0451045104510451	0.200086058519793	0.162440603150812	7911	tags=65%, list=51%, signal=32%	CYTH3/MAPK13/PLCB2/PFN4/CSF2/PLCD4/PLCB1/HKDC1/HK3/SHARPIN/TAB1/TRAF5/FOXO4/SRC/TECPR1/MTOR/RRAGD/CD14/PPID/BNIP3/MYD88/CTTN/IKBKB/CAPN1/ATG5/RBCK1/IKBKG/DOCK1/BECN1/MAPK9/TLN2/MAPK3/ARPC5/ACTN1/CALCOCO2/ACTR3B/PIK3CA/ITPR3/MAP3K7/PLCD1/MDM2/U2AF1/ELMO2/MYL5/PFN2/FNBP1L/ARF1/TRADD/AKT1S1/TAB2/RRAGA/TLR5/NAIP/ACTB/BCL2L1/ACTR3/CAPN2/CYTH1/PRKCQ/PXN/TP53/ITGB1/RRAGB/VDAC1/ROCK1/MAP1LC3A/PFN1/RPS6KB2/MAPK12/PIK3R4/ARF6/ATG12/SKP1/FBXW11/CHUK/PLCG1/SQSTM1/UBE2V2/WIPI2/HK1/TIFA/CD44/RPS6KB1/UBB/MYL9/ATG14/VCL/CYTH2/ACTR2/CUL1/TNF/UBE2D4/UBE2D3/UBE2D1/ARPC1B/PTK2/MAPK1/ARPC5L/CRKL/ARPC3/CASP4/ITPR2/BCAR1/RIPK1/ATG16L1/RPS6KA5/PYCARD/GLMN/IRF3/PIK3C3/PRKCD/TRAF6/FNBP1/MAP1LC3B/GSK3A/ARPC2/PLCZ1
hsa04672	hsa04672	Intestinal immune network for IgA production	40	0.362690101770709	1.46995214540553	0.0463576158940397	0.202665987434199	0.16453512793701	3392	tags=42%, list=22%, signal=33%	HLA-DQA2/HLA-DMB/TNFRSF13B/IL15/HLA-DRB5/HLA-DOB/HLA-DPA1/HLA-DQB1/HLA-DMA/HLA-DRB1/HLA-DOA/HLA-DQA1/HLA-DRA/HLA-DPB1/CCL28/CD86/TNFSF13B
hsa05033	hsa05033	Nicotine addiction	26	-0.368770709240556	-1.58558484257419	0.0529098131839276	0.218686869917217	0.177541740355697	4521	tags=73%, list=29%, signal=52%	GRIN2D/GABRA2/CACNA1A/GRIN3B/GABRD/GRIA3/SLC17A7/GRIN2C/GABRB1/GABRR2/CHRNA6/GRIN3A/GABRA1/GRIN2B/GABRB3/CHRNA7/GABRB2/GRIN1/GABRA4
hsa00603	hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	13	0.503237563946923	1.5063036555396	0.054380664652568	0.218686869917217	0.177541740355697	2814	tags=46%, list=18%, signal=38%	ABO/FUT2/GLA/B3GALNT1/ST3GAL2/HEXB
hsa00010	hsa00010	Glycolysis / Gluconeogenesis	50	0.337595471826296	1.45009643889202	0.0542635658914729	0.218686869917217	0.177541740355697	4426	tags=40%, list=29%, signal=29%	ALDH3A1/ADH5/ALDH9A1/HKDC1/HK3/LDHB/ENO2/ALDH1B1/PGK1/DLAT/ADH1C/FBP1/PFKM/ALDH3B2/ALDOB/PGAM1/ENO1/AKR1A1/GALM/PDHB
hsa03022	hsa03022	Basal transcription factors	31	0.378346731509003	1.44530723922535	0.0509641873278237	0.218686869917217	0.177541740355697	4793	tags=48%, list=31%, signal=33%	GTF2H2C/GTF2H4/TAF9B/ERCC3/TAF12/CDK7/TAF6/GTF2B/TAF11/GTF2H5/TAF7/TBPL1/TAF6L/CCNH/GTF2H2
hsa00564	hsa00564	Glycerophospholipid metabolism	75	0.307395634687661	1.41495212835723	0.0518331226295828	0.218686869917217	0.177541740355697	4346	tags=44%, list=28%, signal=32%	PLA2G10/ADPRM/ETNK2/ACHE/GPAM/PGS1/DGKA/AGPAT2/PNPLA6/PTDSS1/DGKK/CDS1/CDIPT/GPAT4/AGPAT1/DGKE/PLA1A/LPIN3/GPD1/CRLS1/PLA2G3/PNPLA7/LPCAT3/PLD3/GPAT2/PLA2G15/PCYT2/LYPLA2/DGKD/GNPAT/LPCAT2/PLPP3/PEMT
hsa04024	hsa04024	cAMP signaling pathway	163	-0.195944804048044	-1.32649061814221	0.0545113898620629	0.218686869917217	0.177541740355697	3873	tags=37%, list=25%, signal=28%	NFKBIA/PIK3CD/SOX9/POPDC3/RYR2/OXTR/NPY1R/HTR4/PLN/CAMK2B/VIPR2/GRIA3/BDNF/GPHA2/CACNA1C/SSTR1/FFAR2/ATP1A3/PTGER3/CAMK2A/VIP/CRHR2/CHRM2/ADCY8/CHRM1/ATP2A1/GRIN2C/EDN3/CALML6/ATP1A4/ADCY10/LHCGR/CNGA3/ATP2B2/ADCY5/DRD5/ADCYAP1R1/CRH/CNGB3/GRIN3A/CNGA4/CALML5/HCN4/HCN2/GRIN2B/VAV3/PDE10A/GABBR1/NFATC1/HCAR2/FXYD2/ATP1A2/PLCE1/HCAR3/GRIN1/VAV1/ARAP3/PLD1/HCAR1/DRD1/HHIP
hsa04144	hsa04144	Endocytosis	207	0.243552499376873	1.31800891559569	0.0539374325782093	0.218686869917217	0.177541740355697	5469	tags=44%, list=36%, signal=29%	PIP5KL1/FOLR2/CYTH3/BIN1/VPS37C/DNM3/RUFY1/VPS37D/ARRB2/HSPA6/HSPA1L/ZFYVE27/ZFYVE9/EHD2/PSD/VPS45/CHMP1A/IQSEC1/ASAP3/CHMP7/SRC/EPN3/WASHC4/PML/SNX3/MVB12A/GIT2/WASHC2A/AGAP9/PSD4/RAB11FIP2/FOLR3/AP2A2/RAB5C/SH3KBP1/VPS25/HLA-C/RAB31/CHMP1B/WASHC5/ARPC5/EPS15L1/WIPF3/SNX4/ACTR3B/AP2A1/WWP1/CHMP6/RAB22A/HLA-A/EPN1/MDM2/RAB7A/RAB5B/RBSN/HSPA1A/CLTC/RAB11FIP3/RAB8A/CHMP2A/VPS4A/ARF1/HLA-B/VTA1/STAM/HLA-E/DAB2/TSG101/STAMBP/ARFGAP2/AP2B1/ARFGAP1/AGAP3/GRK2/CBLB/PARD6B/SMAP2/CXCR4/WIPF2/CHMP5/ACTR3/RUFY2/ARRB1/CHMP3/HSPA1B/IST1/CYTH1/SNF8/VPS35/HLA-F/CAPZB
hsa04514	hsa04514	Cell adhesion molecules	132	-0.208060194840528	-1.32273025046436	0.0567274354563535	0.222889142878939	0.180953371128758	1388	tags=20%, list=9%, signal=18%	CLDN22/VCAN/PTPRD/NECTIN1/ITGA6/ICAM1/SDC4/SLITRK5/CLDN6/CD8B/CDH5/CLDN19/CLDN5/CNTNAP1/NLGN1/CLDN8/ICOSLG/SLITRK4/NEGR1/SIGLEC1/NCAM1/LRRC4/LRRC4C/HLA-G/NRXN1/CLDN18
hsa04650	hsa04650	Natural killer cell mediated cytotoxicity	90	-0.220585569387125	-1.30686383891083	0.0568661449573833	0.222889142878939	0.180953371128758	2708	tags=27%, list=18%, signal=22%	KLRK1/KIR2DL3/KIR2DL1/KIR3DL1/FCGR3B/KLRC4-KLRK1/KLRC3/PRKCG/VAV3/FCER1G/LCK/NFATC1/ICAM1/LAT2/SH2D1B/GZMB/SHC4/VAV1/PLCG2/NCR1/SHC3/RAET1E/KLRD1/HLA-G
hsa04015	hsa04015	Rap1 signaling pathway	160	0.258609325616399	1.34883918428099	0.0577777777777778	0.223888888888889	0.181765018607124	3140	tags=24%, list=20%, signal=19%	KIT/EFNA4/EFNA3/PDGFD/RGS14/ADCY7/MAPK13/EGF/PLCB2/ADCY3/PFN4/GRIN2A/RASSF5/PLCB1/ITGAM/F2RL3/VEGFC/RASGRP3/ITGAL/FGFR1/SIPA1/HGF/VAV2/ADORA2B/RAC2/SRC/MAP2K6/FLT4/CALM3/CALML4/RALB/FGF9/FGF7/GNAO1/RAPGEF4/TLN2/MAPK3/VASP
hsa00040	hsa00040	Pentose and glucuronate interconversions	21	-0.372944104000948	-1.51437942344033	0.0594829956367252	0.227546355453332	0.184734346301054	2863	tags=43%, list=19%, signal=35%	UGT2B4/UGT1A7/UGT1A1/AKR1B10/KL/UGT2B7/UGT1A6/UGT2A1/UGT2B17
hsa00561	hsa00561	Glycerolipid metabolism	50	0.32939588944872	1.41487622357988	0.0607235142118863	0.227546355453332	0.184734346301054	2974	tags=36%, list=19%, signal=29%	GPAM/DGKA/ALDH9A1/ABHD16A/AGPAT2/LIPC/GLA/DGKK/ALDH1B1/LPL/GPAT4/AGPAT1/DGKE/LPIN3/DGAT1/MGLL/DGAT2/TKFC
hsa00562	hsa00562	Inositol phosphate metabolism	64	0.31235129493578	1.39432963875923	0.0604113110539846	0.227546355453332	0.184734346301054	4343	tags=42%, list=28%, signal=30%	PIP5KL1/PLCB2/PLCD4/PLCB1/INPP5D/OCRL/PIK3C2B/FIG4/PIP4K2C/CDIPT/ITPKB/MTMR4/MTM1/PLCH1/INPP4A/MTMR1/ITPKA/PI4KB/ALDH6A1/INPP5B/PIK3CA/MTMR7/PI4K2B/PLCD1/INPP5F/SYNJ1/INPP5K
hsa01232	hsa01232	Nucleotide metabolism	70	0.305243421073472	1.3912085697777	0.065081351689612	0.238631622861911	0.193733961452948	2498	tags=26%, list=16%, signal=22%	GMPR/CDA/ENTPD2/AK8/CANT1/DTYMK/TK1/DCK/NT5E/ENPP3/ENTPD1/ENTPD3/ENTPD6/ADA/NT5C3B/ENTPD5/DCTPP1/AMPD3
hsa04726	hsa04726	Serotonergic synapse	76	-0.237047197061867	-1.35017977938552	0.064970254848999	0.238631622861911	0.193733961452948	4424	tags=42%, list=29%, signal=30%	PRKCA/CACNA1A/DDC/GNGT2/CYP2D6/GNG11/GNG4/HTR2B/HTR4/HTR3A/CYP2C18/CYP2C8/CACNA1C/GNB3/KCNJ6/HTR3C/HTR2A/ADCY5/GABRB1/SLC18A1/HTR7/PLA2G4B/GNG8/PRKCG/CYP2J2/ALOX15B/GABRB3/PTGS2/KCND2/GABRB2/GNG10/SLC18A2
hsa03440	hsa03440	Homologous recombination	34	0.365745806508376	1.43368325937438	0.0669344042838019	0.240259282745015	0.195055383120664	4214	tags=41%, list=27%, signal=30%	BRCA2/TOP3B/RPA4/RAD51D/PALB2/RBBP8/RAD52/RPA2/BRCA1/RAD50/XRCC3/BLM/TOPBP1/RAD51C
hsa03082	hsa03082	ATP-dependent chromatin remodeling	71	0.303309827780292	1.3848521297046	0.0664993726474278	0.240259282745015	0.195055383120664	7414	tags=62%, list=48%, signal=32%	CECR2/BICRAL/MRGBP/UCHL5/MORF4L2/MCRS1/BCL7C/GATAD2B/DPF1/MTA3/BAZ1B/DMAP1/BRD7/RUVBL1/INO80E/SMARCE1/DPF2/RSF1/YEATS4/ACTR5/NFRKB/SRCAP/MTA1/HDAC1/ACTR6/BAZ2A/YY1/ACTB/YY2/EP400/TRRAP/SMARCA4/SMARCA1/SS18L1/KAT5/HDAC2/CHD4/MEAF6/BRD9/BRD8/RBBP4/GATAD2A/SMARCA2/PHF6
hsa05134	hsa05134	Legionellosis	47	-0.278178797156333	-1.42205279551878	0.0685212479148144	0.240680848731028	0.195397633018244	659	tags=13%, list=4%, signal=12%	IL12A/CXCL8/CXCL2/CXCL1/CXCL3/IL6
hsa05171	hsa05171	Coronavirus disease - COVID-19	159	-0.192896212699617	-1.32381094995886	0.0691692761748994	0.240680848731028	0.195397633018244	1501	tags=14%, list=10%, signal=13%	PRKCG/MAS1/NLRP3/HBEGF/CGAS/ACE2/RPS17/RPL17-C18orf32/TLR8/RPS10/IL12A/RPL17/FGA/F13A1/PLCG2/C8G/C2/CXCL8/CCL2/MMP3/IL6/CSF3
